store_name,store_city,store_location,product_name,product_category,current_stock,forecasted_units_next_7_days,safety_stock,reorder_point,needs_restock,recommended_restock_quantity,days_of_inventory_remaining,unit_margin,priority_score,priority_band,latest_stock_status,out_of_stock_flag,restock_risk_flag,store_key,product_key,product_id,store_id,demand_model_used
Maven Toys Santiago 1,Santiago,Downtown,Lego Bricks,Toys,6,12.96493148950918,2.5929862979018363,15.557917787411016,True,10,3.2395080555562594,5.0,47.78958893705508,High,LOW_STOCK,0,1,21,18,18,21,product_store_holt_winters_weekly_additive
Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Barrel O' Slime,Art & Crafts,3,21.91808398585988,4.383616797171976,26.301700783031855,True,24,0.9581129451619873,2.0,46.60340156606371,High,LOW_STOCK,0,1,15,3,3,15,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Mini Ping Pong Set,Sports & Outdoors,0,12.883095585201158,2.5766191170402317,15.459714702241389,True,16,0.0,3.0,46.37914410672417,High,OUT_OF_STOCK,1,1,20,21,21,20,product_store_holt_winters_weekly_additive
Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Mini Ping Pong Set,Sports & Outdoors,0,12.756598134274617,2.5513196268549234,15.30791776112954,True,16,0.0,3.0,45.92375328338862,High,OUT_OF_STOCK,1,1,24,21,21,24,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Barrel O' Slime,Art & Crafts,6,24.115430630437395,4.823086126087479,28.938516756524873,True,23,1.7416234710314282,2.0,45.877033513049746,High,LOW_STOCK,0,1,4,3,3,4,product_store_holt_winters_weekly_additive
Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Playfoam,Art & Crafts,11,14.616762230234288,2.9233524460468576,17.540114676281146,True,7,5.267924509350508,7.0,45.78080273396802,High,NORMAL_STOCK,0,0,11,28,28,11,fallback_product_average_per_active_store
Maven Toys Monterrey 2,Monterrey,Downtown,Animal Figures,Toys,7,18.500332461697,3.7000664923394,22.200398954036398,True,16,2.648601050897294,3.0,45.60119686210919,High,LOW_STOCK,0,1,7,2,2,7,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Etch A Sketch,Art & Crafts,0,3.799581180962573,0.7599162361925146,4.559497417155088,True,5,0.0,10.0,45.594974171550874,High,OUT_OF_STOCK,1,1,41,11,11,41,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Gamer Headphones,Electronics,4,9.648040504898535,1.9296081009797073,11.577648605878242,True,8,2.902143703250805,6.0,45.46589163526945,High,LOW_STOCK,0,1,4,13,13,4,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Gamer Headphones,Electronics,3,8.749948968808823,1.7499897937617648,10.499938762570588,True,8,2.4000139972083567,6.0,44.99963257542353,High,LOW_STOCK,0,1,34,13,13,34,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Etch A Sketch,Art & Crafts,0,3.660146939969382,0.7320293879938764,4.392176327963258,True,5,0.0,10.0,43.921763279632586,High,OUT_OF_STOCK,1,1,5,11,11,5,product_store_holt_winters_weekly_additive
Maven Toys Mexicali 1,Mexicali,Commercial,Lego Bricks,Toys,11,16.421107181346866,3.284221436269373,19.70532861761624,True,9,4.6890869872322725,5.0,43.526643088081194,High,NORMAL_STOCK,0,0,6,18,18,6,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Action Figure,Toys,5,10.155602570392194,2.031120514078439,12.186723084470632,True,8,3.4463735418358685,6.0,43.12033850682379,High,LOW_STOCK,0,1,34,1,1,34,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 4,Monterrey,Commercial,Etch A Sketch,Art & Crafts,10,11.918378063610335,2.383675612722067,14.302053676332402,True,5,5.873282390137192,10.0,43.020536763324024,High,LOW_STOCK,0,1,47,11,11,47,product_store_holt_winters_weekly_additive
Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Mini Ping Pong Set,Sports & Outdoors,0,11.946492534636189,2.3892985069272377,14.335791041563427,True,15,0.0,3.0,43.00737312469028,High,OUT_OF_STOCK,1,1,11,21,21,11,product_store_holt_winters_weekly_additive
Maven Toys Puebla 3,Puebla,Residential,Barrel O' Slime,Art & Crafts,19,33.50332641713052,6.700665283426105,40.20399170055663,True,22,3.9697550727976676,2.0,42.407983401113256,High,NORMAL_STOCK,0,0,44,3,3,44,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 4,Guadalajara,Downtown,Animal Figures,Toys,3,14.177033053491815,2.8354066106983633,17.01243966419018,True,15,1.4812690300406461,3.0,42.03731899257053,High,LOW_STOCK,0,1,46,2,2,46,product_store_holt_winters_weekly_additive
Maven Toys Puebla 3,Puebla,Residential,Action Figure,Toys,0,5.802368728135887,1.1604737456271774,6.9628424737630645,True,7,0.0,6.0,41.77705484257839,High,OUT_OF_STOCK,1,1,44,1,1,44,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Plush Pony,Toys,0,3.1390753968135074,0.6278150793627015,3.7668904761762088,True,4,0.0,11.0,41.435795237938294,High,OUT_OF_STOCK,1,1,41,29,29,41,product_store_holt_winters_weekly_additive
Maven Toys Puebla 1,Puebla,Commercial,Foam Disk Launcher,Sports & Outdoors,3,13.87699885501548,2.775399771003096,16.652398626018574,True,14,1.5132955057072803,3.0,40.95719587805572,High,LOW_STOCK,0,1,19,12,12,19,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 1,Xalapa,Commercial,Magic Sand,Art & Crafts,12,26.997886128282808,5.399577225656562,32.39746335393937,True,21,3.1113547038781735,2.0,40.794926707878744,High,NORMAL_STOCK,0,0,29,19,19,29,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 3,Guadalajara,Airport,Playdoh Can,Art & Crafts,6,38.81459669084673,7.762919338169346,46.577516029016074,True,41,1.0820671494933878,1.0,40.577516029016074,High,LOW_STOCK,0,1,30,25,25,30,product_store_holt_winters_weekly_additive
Maven Toys Culiacan 1,Culiacan,Downtown,Barrel O' Slime,Art & Crafts,14,28.50208911763293,5.700417823526586,34.20250694115952,True,21,3.4383444524202234,2.0,40.40501388231904,High,NORMAL_STOCK,0,0,49,3,3,49,product_store_holt_winters_weekly_additive
Maven Toys Campeche 1,Campeche,Downtown,Action Figure,Toys,5,9.726562017120434,1.945312403424087,11.67187442054452,True,7,3.598393752941063,6.0,40.03124652326713,High,LOW_STOCK,0,1,10,1,1,10,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Glass Marbles,Games,6,11.614859842022106,2.3229719684044214,13.937831810426527,True,8,3.616057410184637,5.0,39.68915905213264,High,LOW_STOCK,0,1,20,14,14,20,product_store_holt_winters_weekly_additive
Maven Toys Durango 1,Durango,Downtown,Magic Sand,Art & Crafts,17,30.652482702606346,6.1304965405212695,36.78297924312761,True,20,3.8822303940124745,2.0,39.56595848625523,High,NORMAL_STOCK,0,0,43,19,19,43,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Barrel O' Slime,Art & Crafts,0,16.440447960991673,3.2880895921983346,19.72853755319001,True,20,0.0,2.0,39.45707510638002,High,OUT_OF_STOCK,1,1,22,3,3,22,product_store_holt_winters_weekly_additive
Maven Toys Culiacan 1,Culiacan,Downtown,Playdoh Can,Art & Crafts,23,51.8667711238334,10.37335422476668,62.24012534860008,True,40,3.1041068590062775,1.0,39.24012534860008,High,NORMAL_STOCK,0,0,49,25,25,49,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 4,Guadalajara,Downtown,Jenga,Games,0,4.6334005221063705,0.9266801044212741,5.560080626527645,True,6,0.0,7.0,38.92056438569352,High,unknown,1,1,46,16,16,46,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Deck Of Cards,Games,15,23.30609630780515,4.66121926156103,27.96731556936618,True,13,4.505258993752453,3.0,38.901946708098535,High,NORMAL_STOCK,0,0,4,8,8,4,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 2,Monterrey,Downtown,Hot Wheels 5-Pack,Toys,3,18.57679471715836,3.7153589434316725,22.29215366059003,True,20,1.1304425935548215,2.0,38.58430732118006,High,LOW_STOCK,0,1,7,15,15,7,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 1,Xalapa,Commercial,Jenga,Games,0,4.548701443333584,0.909740288666717,5.458441732000301,True,6,0.0,7.0,38.209092124002105,High,unknown,1,1,29,16,16,29,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Playdoh Can,Art & Crafts,40,65.05642040958176,13.011284081916353,78.06770449149812,True,39,4.303956446376514,1.0,38.06770449149812,High,NORMAL_STOCK,0,0,39,25,25,39,product_store_holt_winters_weekly_additive
Maven Toys Toluca 1,Toluca,Downtown,Glass Marbles,Games,4,9.66113698274672,1.9322273965493442,11.593364379296064,True,8,2.8982096051431236,5.0,37.96682189648032,High,LOW_STOCK,0,1,17,14,14,17,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Lego Bricks,Toys,17,20.461169132137893,4.092233826427579,24.55340295856547,True,8,5.815894450190014,5.0,37.767014792827354,High,NORMAL_STOCK,0,0,4,18,18,4,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Lego Bricks,Toys,22,24.610930628248735,4.9221861256497474,29.533116753898483,True,8,6.257382230935911,5.0,37.665583769492414,High,NORMAL_STOCK,0,0,39,18,18,39,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 4,Guadalajara,Downtown,Barrel O' Slime,Art & Crafts,24,35.61634143914085,7.12326828782817,42.739609726969015,True,19,4.716935912327456,2.0,37.47921945393803,High,NORMAL_STOCK,0,0,46,3,3,46,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,Dino Egg,Toys,0,31.082492962998963,6.216498592599793,37.298991555598754,True,38,0.0,1.0,37.298991555598754,High,OUT_OF_STOCK,1,1,45,9,9,45,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Magic Sand,Art & Crafts,17,29.406589342090435,5.881317868418087,35.28790721050852,True,19,4.046712069042027,2.0,36.57581442101704,High,NORMAL_STOCK,0,0,22,19,19,22,product_store_holt_winters_weekly_additive
Maven Toys Pachuca 1,Pachuca,Downtown,Glass Marbles,Games,0,6.057356482502639,1.2114712965005279,7.268827779003167,True,8,0.0,5.0,36.34413889501583,High,OUT_OF_STOCK,1,1,8,14,14,8,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 1,Guanajuato,Downtown,Colorbuds,Electronics,18,18.7560383939766,3.75120767879532,22.50724607277192,True,5,6.717836536337238,8.0,36.05796858217536,High,NORMAL_STOCK,0,0,14,6,6,14,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Kids Makeup Kit,Art & Crafts,2,6.603253737132613,1.3206507474265228,7.923904484559136,True,6,2.1201668991262084,6.0,35.543426907354814,High,LOW_STOCK,0,1,33,17,17,33,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Playdoh Can,Art & Crafts,4,32.70526961171284,6.541053922342569,39.24632353405541,True,36,0.8561311474396857,1.0,35.24632353405541,High,LOW_STOCK,0,1,9,25,25,9,product_store_holt_winters_weekly_additive
Maven Toys Puebla 2,Puebla,Downtown,Gamer Headphones,Electronics,2,6.558599136722122,1.3117198273444244,7.870318964066546,True,6,2.1346021777139694,6.0,35.22191378439928,High,LOW_STOCK,0,1,28,13,13,28,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 3,Guadalajara,Airport,Foam Disk Launcher,Sports & Outdoors,8,16.411292849878276,3.2822585699756552,19.693551419853932,True,12,3.412284486801743,3.0,35.0806542595618,High,LOW_STOCK,0,1,30,12,12,30,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 2,Monterrey,Downtown,Dart Gun,Sports & Outdoors,1,8.102714584588584,1.620542916917717,9.723257501506302,True,9,0.8639080060050548,4.0,34.89303000602521,High,LOW_STOCK,0,1,7,7,7,7,product_store_holt_winters_weekly_additive
Maven Toys Mexicali 2,Mexicali,Downtown,Jenga,Games,0,4.140516249877411,0.8281032499754822,4.968619499852894,True,5,0.0,7.0,34.78033649897026,High,unknown,1,1,13,16,16,13,product_store_holt_winters_weekly_additive
Maven Toys Culiacan 1,Culiacan,Downtown,Hot Wheels 5-Pack,Toys,0,14.488112423998569,2.897622484799714,17.385734908798284,True,18,0.0,2.0,34.77146981759657,High,OUT_OF_STOCK,1,1,49,15,15,49,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 2,Saltillo,Commercial,Playdoh Can,Art & Crafts,23,47.94967933825777,9.589935867651555,57.53961520590933,True,35,3.3576866878344767,1.0,34.53961520590933,High,NORMAL_STOCK,0,0,48,25,25,48,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 1,Guadalajara,Residential,Mr. Potatohead,Toys,1,6.581584375800076,1.3163168751600152,7.897901250960091,True,7,1.0635736929451824,5.0,34.48950625480045,High,LOW_STOCK,0,1,1,23,23,1,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Glass Marbles,Games,5,9.908983130204852,1.9817966260409705,11.890779756245824,True,7,3.532148510104127,5.0,34.453898781229114,High,LOW_STOCK,0,1,37,14,14,37,product_store_holt_winters_weekly_additive
Maven Toys Mexicali 1,Mexicali,Commercial,Gamer Headphones,Electronics,2,6.428897671231922,1.2857795342463845,7.714677205478306,True,6,2.1776672636503926,6.0,34.28806323286984,High,LOW_STOCK,0,1,6,13,13,6,product_store_holt_winters_weekly_additive
Maven Toys Durango 1,Durango,Downtown,Etch A Sketch,Art & Crafts,3,5.343678931438285,1.0687357862876572,6.412414717725943,True,4,3.929876826328657,10.0,34.12414717725943,High,LOW_STOCK,0,1,43,11,11,43,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Magic Sand,Art & Crafts,14,25.88254927912979,5.176509855825959,31.05905913495575,True,18,3.786334914042706,2.0,34.1181182699115,High,NORMAL_STOCK,0,0,34,19,19,34,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 3,Guadalajara,Airport,Magic Sand,Art & Crafts,19,29.96315795098488,5.992631590196976,35.95578954118186,True,17,4.438784463826128,2.0,33.911579082363716,High,NORMAL_STOCK,0,0,30,19,19,30,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Etch A Sketch,Art & Crafts,1,3.6493497864094193,0.7298699572818839,4.379219743691303,True,4,1.9181499197661926,10.0,33.79219743691303,High,LOW_STOCK,0,1,9,11,11,9,product_store_holt_winters_weekly_additive
Maven Toys Toluca 1,Toluca,Downtown,Jenga,Games,0,4.019444147940533,0.8038888295881066,4.823332977528639,True,5,0.0,7.0,33.763330842700476,High,unknown,1,1,17,16,16,17,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Jenga,Games,0,4.003802477282573,0.8007604954565146,4.804562972739087,True,5,0.0,7.0,33.631940809173614,High,unknown,1,1,39,16,16,39,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Lego Bricks,Toys,11,14.697154430162357,2.9394308860324716,17.63658531619483,True,7,5.239109404877459,5.0,33.18292658097414,High,NORMAL_STOCK,0,0,35,18,18,35,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Deck Of Cards,Games,11,18.336741310130574,3.667348262026115,22.004089572156687,True,12,4.199219408601216,3.0,33.01226871647006,High,NORMAL_STOCK,0,0,21,8,8,21,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 4,Monterrey,Commercial,Dinosaur Figures,Toys,20,23.516998895320945,4.703399779064189,28.220398674385134,True,9,5.953140561139163,4.0,32.881594697540535,High,NORMAL_STOCK,0,0,47,10,10,47,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 4,Guadalajara,Downtown,Mini Ping Pong Set,Sports & Outdoors,2,10.791782877169156,2.158356575433831,12.950139452602988,True,11,1.297283327448894,3.0,32.85041835780896,High,LOW_STOCK,0,1,46,21,21,46,fallback_product_average_per_active_store
Maven Toys Xalapa 2,Xalapa,Downtown,Hot Wheels 5-Pack,Toys,0,13.672209286830096,2.7344418573660194,16.406651144196115,True,17,0.0,2.0,32.81330228839223,Medium,OUT_OF_STOCK,1,1,39,15,15,39,product_store_holt_winters_weekly_additive
Maven Toys Pachuca 1,Pachuca,Downtown,Dino Egg,Toys,0,26.922867336443083,5.384573467288617,32.3074408037317,True,33,0.0,1.0,32.3074408037317,Medium,OUT_OF_STOCK,1,1,8,9,9,8,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Glass Marbles,Games,11,14.549282545403614,2.909856509080723,17.459139054484336,True,7,5.292357183916653,5.0,32.29569527242168,Medium,NORMAL_STOCK,0,0,33,14,14,33,product_store_holt_winters_weekly_additive
Maven Toys Puebla 2,Puebla,Downtown,Animal Figures,Toys,0,8.871509271178468,1.7743018542356936,10.645811125414161,True,11,0.0,3.0,31.93743337624248,Medium,OUT_OF_STOCK,1,1,28,2,2,28,product_store_holt_winters_weekly_additive
Maven Toys Toluca 1,Toluca,Downtown,Splash Balls,Sports & Outdoors,20,43.244760125685175,8.648952025137035,51.89371215082221,True,32,3.2373864392612774,1.0,31.89371215082221,Medium,NORMAL_STOCK,0,0,17,31,31,17,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Playfoam,Art & Crafts,13,14.616762230234288,2.9233524460468576,17.540114676281146,True,5,6.225728965596055,7.0,31.78080273396802,Medium,NORMAL_STOCK,0,0,34,28,28,34,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Barrel O' Slime,Art & Crafts,5,17.081569995022416,3.4163139990044833,20.4978839940269,True,16,2.048991984355011,2.0,30.9957679880538,Medium,LOW_STOCK,0,1,23,3,3,23,product_store_holt_winters_weekly_additive
Maven Toys Mexicali 2,Mexicali,Downtown,Etch A Sketch,Art & Crafts,0,2.55283772963344,0.5105675459266881,3.063405275560128,True,4,0.0,10.0,30.63405275560128,Medium,OUT_OF_STOCK,1,1,13,11,11,13,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Action Figure,Toys,2,5.912289885111797,1.1824579770223593,7.094747862134156,True,6,2.3679488441956313,6.0,30.568487172804936,Medium,LOW_STOCK,0,1,4,1,1,4,product_store_holt_winters_weekly_additive
Maven Toys Merida 1,Merida,Downtown,Action Figure,Toys,1,5.076053574576738,1.0152107149153478,6.091264289492086,True,6,1.3790240581894742,6.0,30.547585736952517,Medium,LOW_STOCK,0,1,18,1,1,18,product_store_holt_winters_weekly_additive
Maven Toys Campeche 1,Campeche,Downtown,Barrel O' Slime,Art & Crafts,15,25.15313054211426,5.030626108422852,30.18375665053711,True,16,4.174430686637472,2.0,30.36751330107422,Medium,NORMAL_STOCK,0,0,10,3,3,10,product_store_holt_winters_weekly_additive
Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Toy Robot,Electronics,2,6.725565051425605,1.345113010285121,8.070678061710726,True,7,2.0816094845491753,5.0,30.35339030855363,Medium,LOW_STOCK,0,1,16,34,34,16,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Playdoh Can,Art & Crafts,14,36.95965283168405,7.391930566336811,44.351583398020864,True,31,2.651540057648714,1.0,30.351583398020864,Medium,NORMAL_STOCK,0,0,35,25,25,35,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Mini Ping Pong Set,Sports & Outdoors,12,18.424598945918035,3.684919789183607,22.10951873510164,True,11,4.559122304185089,3.0,30.328556205304924,Medium,NORMAL_STOCK,0,0,9,21,21,9,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 2,Saltillo,Commercial,Monopoly,Games,2,5.859603167256931,1.1719206334513863,7.031523800708317,True,6,2.3892402950136726,6.0,30.189142804249904,Medium,LOW_STOCK,0,1,48,22,22,48,product_store_holt_winters_weekly_additive
Maven Toys Puebla 2,Puebla,Downtown,Jenga,Games,0,3.5726051468082627,0.7145210293616526,4.287126176169915,True,5,0.0,7.0,30.009883233189406,Medium,unknown,1,1,28,16,16,28,product_store_holt_winters_weekly_additive
Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Barrel O' Slime,Art & Crafts,18,27.46186186347207,5.4923723726944145,32.954234236166485,True,15,4.58818126121291,2.0,29.90846847233297,Medium,NORMAL_STOCK,0,0,11,3,3,11,product_store_holt_winters_weekly_additive
