latest_date,store_key,store_id,store_name,store_city,store_location,product_key,product_id,product_name,product_category,current_stock,latest_stock_status,out_of_stock_flag,restock_risk_flag,is_out_of_stock,is_restock_risk,unit_margin,product_margin
2023-09-25,5,5,Maven Toys La Paz 1,La Paz,Downtown,31,31,Splash Balls,Sports & Outdoors,31,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-12,5,5,Maven Toys La Paz 1,La Paz,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-07-21,5,5,Maven Toys La Paz 1,La Paz,Downtown,33,33,Teddy Bear,Toys,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-08,5,5,Maven Toys La Paz 1,La Paz,Downtown,34,34,Toy Robot,Electronics,10,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-27,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,1,1,Action Figure,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,6.0,6.0
2023-09-06,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,2,2,Animal Figures,Toys,47,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,3,3,Barrel O' Slime,Art & Crafts,20,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-16,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,4,4,Chutes & Ladders,Games,14,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-06-17,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,5,5,Classic Dominoes,Games,8,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-26,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,6,6,Colorbuds,Electronics,32,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-04-13,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,7,7,Dart Gun,Sports & Outdoors,18,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-23,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,8,8,Deck Of Cards,Games,50,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,9,9,Dino Egg,Toys,3,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-08-25,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,10,10,Dinosaur Figures,Toys,52,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-05,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,11,11,Etch A Sketch,Art & Crafts,20,NORMAL_STOCK,0,0,0.0,0.0,10.0,10.0
2023-08-03,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,2,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-27,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,13,13,Gamer Headphones,Electronics,2,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-07-29,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,14,14,Glass Marbles,Games,11,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-09,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,15,15,Hot Wheels 5-Pack,Toys,11,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2022-06-30,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,16,16,Jenga,Games,10,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-04-29,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,17,17,Kids Makeup Kit,Art & Crafts,22,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-05-06,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,18,18,Lego Bricks,Toys,11,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,19,19,Magic Sand,Art & Crafts,39,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-07-01,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,20,20,Mini Basketball Hoop,Sports & Outdoors,9,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-09-29,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,36,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-07-17,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,22,22,Monopoly,Games,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-17,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,23,23,Mr. Potatohead,Toys,15,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-27,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,24,24,Nerf Gun,Sports & Outdoors,15,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,25,25,Playdoh Can,Art & Crafts,62,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-06-18,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,26,26,Playdoh Playset,Art & Crafts,7,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-07-09,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,27,27,Playdoh Toolkit,Art & Crafts,37,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-21,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,28,28,Playfoam,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2022-06-16,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,29,29,Plush Pony,Toys,10,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-26,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,30,30,Rubik's Cube,Games,67,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-22,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,31,31,Splash Balls,Sports & Outdoors,17,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-05-20,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-03,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,33,33,Teddy Bear,Toys,7,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-08,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,34,34,Toy Robot,Electronics,8,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-02,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,35,35,Uno Card Game,Games,3,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-24,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,1,1,Action Figure,Toys,14,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-28,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,2,2,Animal Figures,Toys,7,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,3,3,Barrel O' Slime,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-31,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,4,4,Chutes & Ladders,Games,17,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-16,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,5,5,Classic Dominoes,Games,19,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,6,6,Colorbuds,Electronics,10,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,7,7,Dart Gun,Sports & Outdoors,1,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,8,8,Deck Of Cards,Games,46,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,9,9,Dino Egg,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,1.0,1.0
2023-09-22,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,10,10,Dinosaur Figures,Toys,36,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,11,11,Etch A Sketch,Art & Crafts,7,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-07-25,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,38,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-10,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,13,13,Gamer Headphones,Electronics,20,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,14,14,Glass Marbles,Games,3,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-29,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,15,15,Hot Wheels 5-Pack,Toys,3,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-27,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,16,16,Jenga,Games,6,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-23,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,17,17,Kids Makeup Kit,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-27,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,18,18,Lego Bricks,Toys,31,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-28,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,19,19,Magic Sand,Art & Crafts,24,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-20,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,20,20,Mini Basketball Hoop,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-09-16,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,49,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,22,22,Monopoly,Games,8,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-10,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,23,23,Mr. Potatohead,Toys,9,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-19,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,24,24,Nerf Gun,Sports & Outdoors,25,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,25,25,Playdoh Can,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-10,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,26,26,Playdoh Playset,Art & Crafts,16,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-07,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,27,27,Playdoh Toolkit,Art & Crafts,48,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-22,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,28,28,Playfoam,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-08-27,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,29,29,Plush Pony,Toys,8,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-10,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,30,30,Rubik's Cube,Games,27,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-08,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,31,31,Splash Balls,Sports & Outdoors,15,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-06-08,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-05-10,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,33,33,Teddy Bear,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-26,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,34,34,Toy Robot,Electronics,2,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,35,35,Uno Card Game,Games,17,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-21,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,1,1,Action Figure,Toys,10,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-19,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,2,2,Animal Figures,Toys,11,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-27,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,3,3,Barrel O' Slime,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-08,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,4,4,Chutes & Ladders,Games,18,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-07-10,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,5,5,Classic Dominoes,Games,10,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-24,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,6,6,Colorbuds,Electronics,12,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-27,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,7,7,Dart Gun,Sports & Outdoors,8,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,8,8,Deck Of Cards,Games,42,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,9,9,Dino Egg,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,1.0,1.0
2023-05-04,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,10,10,Dinosaur Figures,Toys,54,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-15,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,11,11,Etch A Sketch,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-09-17,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-28,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,13,13,Gamer Headphones,Electronics,0,OUT_OF_STOCK,1,1,1.0,1.0,6.0,6.0
2023-09-27,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,14,14,Glass Marbles,Games,0,OUT_OF_STOCK,1,1,1.0,1.0,5.0,5.0
2023-09-28,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,15,15,Hot Wheels 5-Pack,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,2.0,2.0
2023-09-11,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,16,16,Jenga,Games,8,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-25,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,17,17,Kids Makeup Kit,Art & Crafts,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-08-29,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,18,18,Lego Bricks,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-27,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,19,19,Magic Sand,Art & Crafts,11,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-02-09,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,20,20,Mini Basketball Hoop,Sports & Outdoors,5,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-09-30,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,37,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-07-15,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,22,22,Monopoly,Games,13,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-08-19,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,23,23,Mr. Potatohead,Toys,8,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-23,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,24,24,Nerf Gun,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-16,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,25,25,Playdoh Can,Art & Crafts,71,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-06,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,26,26,Playdoh Playset,Art & Crafts,20,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-08-19,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,27,27,Playdoh Toolkit,Art & Crafts,47,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-16,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,28,28,Playfoam,Art & Crafts,20,NORMAL_STOCK,0,0,0.0,0.0,7.0,7.0
2023-02-03,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,29,29,Plush Pony,Toys,3,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-28,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,30,30,Rubik's Cube,Games,13,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-10,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,31,31,Splash Balls,Sports & Outdoors,27,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-16,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-09,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,33,33,Teddy Bear,Toys,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-05-13,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,34,34,Toy Robot,Electronics,18,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-08-19,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,35,35,Uno Card Game,Games,8,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-29,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,1,1,Action Figure,Toys,15,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2,2,Animal Figures,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,3,3,Barrel O' Slime,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-09,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,4,4,Chutes & Ladders,Games,6,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-29,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,5,5,Classic Dominoes,Games,3,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-29,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,6,6,Colorbuds,Electronics,55,HIGH_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-20,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,7,7,Dart Gun,Sports & Outdoors,22,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,8,8,Deck Of Cards,Games,29,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,9,9,Dino Egg,Toys,50,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-27,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,10,10,Dinosaur Figures,Toys,69,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-07,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,11,11,Etch A Sketch,Art & Crafts,1,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-07-19,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,6,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-07-18,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,13,13,Gamer Headphones,Electronics,19,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-22,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,14,14,Glass Marbles,Games,11,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,15,15,Hot Wheels 5-Pack,Toys,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-15,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,16,16,Jenga,Games,5,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-19,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,17,17,Kids Makeup Kit,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,18,18,Lego Bricks,Toys,8,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-29,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,19,19,Magic Sand,Art & Crafts,54,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-07-15,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,20,20,Mini Basketball Hoop,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-09-28,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,12,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-23,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,22,22,Monopoly,Games,9,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-20,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,23,23,Mr. Potatohead,Toys,31,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,24,24,Nerf Gun,Sports & Outdoors,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-26,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,25,25,Playdoh Can,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-10,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,26,26,Playdoh Playset,Art & Crafts,21,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-08-29,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,27,27,Playdoh Toolkit,Art & Crafts,29,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-05,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,28,28,Playfoam,Art & Crafts,9,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-06-28,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,29,29,Plush Pony,Toys,8,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-26,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,30,30,Rubik's Cube,Games,11,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-22,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,31,31,Splash Balls,Sports & Outdoors,6,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-06-02,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-01,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,33,33,Teddy Bear,Toys,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-30,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,34,34,Toy Robot,Electronics,5,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-08-24,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,35,35,Uno Card Game,Games,4,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-24,10,10,Maven Toys Campeche 1,Campeche,Downtown,1,1,Action Figure,Toys,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-29,10,10,Maven Toys Campeche 1,Campeche,Downtown,2,2,Animal Figures,Toys,17,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,10,10,Maven Toys Campeche 1,Campeche,Downtown,3,3,Barrel O' Slime,Art & Crafts,15,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-29,10,10,Maven Toys Campeche 1,Campeche,Downtown,4,4,Chutes & Ladders,Games,17,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-18,10,10,Maven Toys Campeche 1,Campeche,Downtown,5,5,Classic Dominoes,Games,4,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-11,10,10,Maven Toys Campeche 1,Campeche,Downtown,6,6,Colorbuds,Electronics,24,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-11,10,10,Maven Toys Campeche 1,Campeche,Downtown,7,7,Dart Gun,Sports & Outdoors,13,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-30,10,10,Maven Toys Campeche 1,Campeche,Downtown,8,8,Deck Of Cards,Games,73,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-23,10,10,Maven Toys Campeche 1,Campeche,Downtown,9,9,Dino Egg,Toys,10,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-08-25,10,10,Maven Toys Campeche 1,Campeche,Downtown,10,10,Dinosaur Figures,Toys,57,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-16,10,10,Maven Toys Campeche 1,Campeche,Downtown,11,11,Etch A Sketch,Art & Crafts,9,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-08-27,10,10,Maven Toys Campeche 1,Campeche,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,15,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
