date,product_key,product_id,product_name,product_category,units,revenue,gross_profit,unit_margin,product_margin
2022-01-16,25,25,Playdoh Can,Art & Crafts,46,137.54000000000002,46.0,1.0,1.0
2022-01-16,27,27,Playdoh Toolkit,Art & Crafts,40,199.60000000000002,40.0,1.0,1.0
2022-01-16,30,30,Rubik's Cube,Games,77,1539.2299999999998,154.0,2.0,2.0
2022-01-16,31,31,Splash Balls,Sports & Outdoors,27,242.73000000000002,27.0,1.0,1.0
2022-01-16,33,33,Teddy Bear,Toys,8,103.92,16.0,2.0,2.0
2022-01-17,1,1,Action Figure,Toys,51,815.49,306.0,6.0,6.0
2022-01-17,2,2,Animal Figures,Toys,47,610.53,141.0,3.0,3.0
2022-01-17,5,5,Classic Dominoes,Games,5,49.95,10.0,2.0,2.0
2022-01-17,6,6,Colorbuds,Electronics,369,5531.31,2952.0,8.0,8.0
2022-01-17,7,7,Dart Gun,Sports & Outdoors,32,511.68,128.0,4.0,4.0
2022-01-17,8,8,Deck Of Cards,Games,44,307.56,132.0,3.0,3.0
2022-01-17,9,9,Dino Egg,Toys,62,681.38,62.0,1.0,1.0
2022-01-17,14,14,Glass Marbles,Games,51,560.49,255.0,5.0,5.0
2022-01-17,17,17,Kids Makeup Kit,Art & Crafts,29,579.7099999999999,174.0,6.0,6.0
2022-01-17,18,18,Lego Bricks,Toys,70,2799.3,350.0,5.0,5.0
2022-01-17,20,20,Mini Basketball Hoop,Sports & Outdoors,11,274.89,176.0,16.0,16.0
2022-01-17,21,21,Mini Ping Pong Set,Sports & Outdoors,10,99.9,30.0,3.0,3.0
2022-01-17,25,25,Playdoh Can,Art & Crafts,12,35.88,12.0,1.0,1.0
2022-01-17,27,27,Playdoh Toolkit,Art & Crafts,59,294.41,59.0,1.0,1.0
2022-01-17,30,30,Rubik's Cube,Games,15,299.84999999999997,30.0,2.0,2.0
2022-01-17,31,31,Splash Balls,Sports & Outdoors,57,512.4300000000001,57.0,1.0,1.0
2022-01-17,34,34,Toy Robot,Electronics,35,909.65,175.0,5.0,5.0
2022-01-18,1,1,Action Figure,Toys,99,1583.01,594.0,6.0,6.0
2022-01-18,2,2,Animal Figures,Toys,30,389.7,90.0,3.0,3.0
2022-01-18,6,6,Colorbuds,Electronics,292,4377.08,2336.0,8.0,8.0
2022-01-18,7,7,Dart Gun,Sports & Outdoors,21,335.79,84.0,4.0,4.0
2022-01-18,8,8,Deck Of Cards,Games,65,454.35,195.0,3.0,3.0
2022-01-18,9,9,Dino Egg,Toys,88,967.12,88.0,1.0,1.0
2022-01-18,14,14,Glass Marbles,Games,13,142.87,65.0,5.0,5.0
2022-01-18,17,17,Kids Makeup Kit,Art & Crafts,12,239.88,72.0,6.0,6.0
2022-01-18,18,18,Lego Bricks,Toys,56,2239.44,280.0,5.0,5.0
2022-01-18,21,21,Mini Ping Pong Set,Sports & Outdoors,14,139.86,42.0,3.0,3.0
2022-01-18,24,24,Nerf Gun,Sports & Outdoors,17,339.83,85.0,5.0,5.0
2022-01-18,25,25,Playdoh Can,Art & Crafts,27,80.73,27.0,1.0,1.0
2022-01-18,27,27,Playdoh Toolkit,Art & Crafts,16,79.84,16.0,1.0,1.0
2022-01-18,30,30,Rubik's Cube,Games,29,579.7099999999999,58.0,2.0,2.0
2022-01-18,31,31,Splash Balls,Sports & Outdoors,39,350.61,39.0,1.0,1.0
2022-01-18,33,33,Teddy Bear,Toys,4,51.96,8.0,2.0,2.0
2022-01-19,1,1,Action Figure,Toys,91,1455.09,546.0,6.0,6.0
2022-01-19,2,2,Animal Figures,Toys,89,1156.1100000000001,267.0,3.0,3.0
2022-01-19,5,5,Classic Dominoes,Games,20,199.8,40.0,2.0,2.0
2022-01-19,6,6,Colorbuds,Electronics,205,3072.95,1640.0,8.0,8.0
2022-01-19,8,8,Deck Of Cards,Games,33,230.67000000000002,99.0,3.0,3.0
2022-01-19,9,9,Dino Egg,Toys,94,1033.06,94.0,1.0,1.0
2022-01-19,14,14,Glass Marbles,Games,168,1846.32,840.0,5.0,5.0
2022-01-19,17,17,Kids Makeup Kit,Art & Crafts,32,639.68,192.0,6.0,6.0
2022-01-19,18,18,Lego Bricks,Toys,68,2719.32,340.0,5.0,5.0
2022-01-19,20,20,Mini Basketball Hoop,Sports & Outdoors,1,24.99,16.0,16.0,16.0
2022-01-19,21,21,Mini Ping Pong Set,Sports & Outdoors,2,19.98,6.0,3.0,3.0
2022-01-19,25,25,Playdoh Can,Art & Crafts,24,71.76,24.0,1.0,1.0
2022-01-19,27,27,Playdoh Toolkit,Art & Crafts,18,89.82000000000001,18.0,1.0,1.0
2022-01-19,30,30,Rubik's Cube,Games,58,1159.4199999999998,116.0,2.0,2.0
2022-01-19,31,31,Splash Balls,Sports & Outdoors,56,503.44,56.0,1.0,1.0
2022-01-19,33,33,Teddy Bear,Toys,3,38.97,6.0,2.0,2.0
2022-01-19,34,34,Toy Robot,Electronics,12,311.88,60.0,5.0,5.0
2022-01-20,1,1,Action Figure,Toys,64,1023.36,384.0,6.0,6.0
2022-01-20,2,2,Animal Figures,Toys,38,493.62,114.0,3.0,3.0
2022-01-20,3,3,Barrel O' Slime,Art & Crafts,5,19.950000000000003,10.0,2.0,2.0
2022-01-20,5,5,Classic Dominoes,Games,3,29.97,6.0,2.0,2.0
2022-01-20,6,6,Colorbuds,Electronics,165,2473.35,1320.0,8.0,8.0
2022-01-20,7,7,Dart Gun,Sports & Outdoors,18,287.82,72.0,4.0,4.0
2022-01-20,8,8,Deck Of Cards,Games,104,726.96,312.0,3.0,3.0
2022-01-20,9,9,Dino Egg,Toys,118,1296.82,118.0,1.0,1.0
2022-01-20,10,10,Dinosaur Figures,Toys,36,539.64,144.0,4.0,4.0
2022-01-20,14,14,Glass Marbles,Games,44,483.56,220.0,5.0,5.0
2022-01-20,17,17,Kids Makeup Kit,Art & Crafts,27,539.7299999999999,162.0,6.0,6.0
2022-01-20,18,18,Lego Bricks,Toys,35,1399.65,175.0,5.0,5.0
2022-01-20,20,20,Mini Basketball Hoop,Sports & Outdoors,31,774.6899999999999,496.0,16.0,16.0
2022-01-20,21,21,Mini Ping Pong Set,Sports & Outdoors,20,199.8,60.0,3.0,3.0
2022-01-20,24,24,Nerf Gun,Sports & Outdoors,21,419.78999999999996,105.0,5.0,5.0
2022-01-20,25,25,Playdoh Can,Art & Crafts,31,92.69000000000001,31.0,1.0,1.0
2022-01-20,27,27,Playdoh Toolkit,Art & Crafts,24,119.76,24.0,1.0,1.0
2022-01-20,30,30,Rubik's Cube,Games,106,2118.94,212.0,2.0,2.0
2022-01-20,31,31,Splash Balls,Sports & Outdoors,53,476.47,53.0,1.0,1.0
2022-01-20,33,33,Teddy Bear,Toys,34,441.66,68.0,2.0,2.0
2022-01-20,34,34,Toy Robot,Electronics,75,1949.2499999999998,375.0,5.0,5.0
2022-01-21,1,1,Action Figure,Toys,189,3022.11,1134.0,6.0,6.0
2022-01-21,2,2,Animal Figures,Toys,145,1883.55,435.0,3.0,3.0
2022-01-21,5,5,Classic Dominoes,Games,8,79.92,16.0,2.0,2.0
2022-01-21,6,6,Colorbuds,Electronics,260,3897.4,2080.0,8.0,8.0
2022-01-21,7,7,Dart Gun,Sports & Outdoors,106,1694.94,424.0,4.0,4.0
2022-01-21,8,8,Deck Of Cards,Games,208,1453.92,624.0,3.0,3.0
2022-01-21,9,9,Dino Egg,Toys,204,2241.96,204.0,1.0,1.0
2022-01-21,10,10,Dinosaur Figures,Toys,46,689.54,184.0,4.0,4.0
2022-01-21,14,14,Glass Marbles,Games,100,1099.0,500.0,5.0,5.0
2022-01-21,17,17,Kids Makeup Kit,Art & Crafts,10,199.89999999999998,60.0,6.0,6.0
2022-01-21,18,18,Lego Bricks,Toys,99,3959.01,495.0,5.0,5.0
2022-01-21,21,21,Mini Ping Pong Set,Sports & Outdoors,80,799.2,240.0,3.0,3.0
2022-01-21,24,24,Nerf Gun,Sports & Outdoors,5,99.94999999999999,25.0,5.0,5.0
2022-01-21,25,25,Playdoh Can,Art & Crafts,99,296.01000000000005,99.0,1.0,1.0
2022-01-21,27,27,Playdoh Toolkit,Art & Crafts,85,424.15000000000003,85.0,1.0,1.0
2022-01-21,30,30,Rubik's Cube,Games,133,2658.6699999999996,266.0,2.0,2.0
2022-01-21,31,31,Splash Balls,Sports & Outdoors,33,296.67,33.0,1.0,1.0
2022-01-21,33,33,Teddy Bear,Toys,4,51.96,8.0,2.0,2.0
2022-01-21,34,34,Toy Robot,Electronics,44,1143.56,220.0,5.0,5.0
2022-01-22,1,1,Action Figure,Toys,113,1806.8700000000001,678.0,6.0,6.0
2022-01-22,2,2,Animal Figures,Toys,84,1091.16,252.0,3.0,3.0
2022-01-22,5,5,Classic Dominoes,Games,26,259.74,52.0,2.0,2.0
2022-01-22,6,6,Colorbuds,Electronics,235,3522.65,1880.0,8.0,8.0
2022-01-22,7,7,Dart Gun,Sports & Outdoors,14,223.86,56.0,4.0,4.0
2022-01-22,8,8,Deck Of Cards,Games,173,1209.27,519.0,3.0,3.0
2022-01-22,9,9,Dino Egg,Toys,95,1044.05,95.0,1.0,1.0
2022-01-22,10,10,Dinosaur Figures,Toys,79,1184.21,316.0,4.0,4.0
2022-01-22,14,14,Glass Marbles,Games,58,637.42,290.0,5.0,5.0
2022-01-22,17,17,Kids Makeup Kit,Art & Crafts,16,319.84,96.0,6.0,6.0
2022-01-22,18,18,Lego Bricks,Toys,70,2799.3,350.0,5.0,5.0
2022-01-22,21,21,Mini Ping Pong Set,Sports & Outdoors,91,909.09,273.0,3.0,3.0
2022-01-22,24,24,Nerf Gun,Sports & Outdoors,77,1539.23,385.0,5.0,5.0
2022-01-22,25,25,Playdoh Can,Art & Crafts,50,149.5,50.0,1.0,1.0
2022-01-22,27,27,Playdoh Toolkit,Art & Crafts,60,299.40000000000003,60.0,1.0,1.0
2022-01-22,30,30,Rubik's Cube,Games,115,2298.85,230.0,2.0,2.0
2022-01-22,31,31,Splash Balls,Sports & Outdoors,75,674.25,75.0,1.0,1.0
2022-01-22,33,33,Teddy Bear,Toys,16,207.84,32.0,2.0,2.0
2022-01-22,34,34,Toy Robot,Electronics,61,1585.3899999999999,305.0,5.0,5.0
2022-01-23,1,1,Action Figure,Toys,48,767.52,288.0,6.0,6.0
2022-01-23,2,2,Animal Figures,Toys,17,220.83,51.0,3.0,3.0
2022-01-23,6,6,Colorbuds,Electronics,331,4961.69,2648.0,8.0,8.0
2022-01-23,7,7,Dart Gun,Sports & Outdoors,58,927.42,232.0,4.0,4.0
2022-01-23,8,8,Deck Of Cards,Games,98,685.02,294.0,3.0,3.0
2022-01-23,9,9,Dino Egg,Toys,151,1659.49,151.0,1.0,1.0
2022-01-23,10,10,Dinosaur Figures,Toys,7,104.93,28.0,4.0,4.0
2022-01-23,14,14,Glass Marbles,Games,47,516.53,235.0,5.0,5.0
2022-01-23,17,17,Kids Makeup Kit,Art & Crafts,29,579.7099999999999,174.0,6.0,6.0
2022-01-23,18,18,Lego Bricks,Toys,41,1639.5900000000001,205.0,5.0,5.0
2022-01-23,20,20,Mini Basketball Hoop,Sports & Outdoors,7,174.92999999999998,112.0,16.0,16.0
2022-01-23,21,21,Mini Ping Pong Set,Sports & Outdoors,10,99.9,30.0,3.0,3.0
2022-01-23,24,24,Nerf Gun,Sports & Outdoors,36,719.64,180.0,5.0,5.0
2022-01-23,25,25,Playdoh Can,Art & Crafts,36,107.64000000000001,36.0,1.0,1.0
2022-01-23,27,27,Playdoh Toolkit,Art & Crafts,31,154.69,31.0,1.0,1.0
2022-01-23,30,30,Rubik's Cube,Games,65,1299.35,130.0,2.0,2.0
2022-01-23,31,31,Splash Balls,Sports & Outdoors,13,116.87,13.0,1.0,1.0
2022-01-23,34,34,Toy Robot,Electronics,6,155.94,30.0,5.0,5.0
2022-01-24,1,1,Action Figure,Toys,38,607.62,228.0,6.0,6.0
2022-01-24,2,2,Animal Figures,Toys,15,194.85,45.0,3.0,3.0
2022-01-24,6,6,Colorbuds,Electronics,333,4991.67,2664.0,8.0,8.0
2022-01-24,7,7,Dart Gun,Sports & Outdoors,79,1263.21,316.0,4.0,4.0
2022-01-24,8,8,Deck Of Cards,Games,129,901.71,387.0,3.0,3.0
2022-01-24,9,9,Dino Egg,Toys,57,626.4300000000001,57.0,1.0,1.0
2022-01-24,10,10,Dinosaur Figures,Toys,15,224.85,60.0,4.0,4.0
2022-01-24,14,14,Glass Marbles,Games,69,758.3100000000001,345.0,5.0,5.0
2022-01-24,17,17,Kids Makeup Kit,Art & Crafts,29,579.7099999999999,174.0,6.0,6.0
2022-01-24,18,18,Lego Bricks,Toys,50,1999.5,250.0,5.0,5.0
2022-01-24,22,22,Monopoly,Games,15,299.84999999999997,90.0,6.0,6.0
2022-01-24,24,24,Nerf Gun,Sports & Outdoors,15,299.84999999999997,75.0,5.0,5.0
2022-01-24,25,25,Playdoh Can,Art & Crafts,41,122.59,41.0,1.0,1.0
2022-01-24,27,27,Playdoh Toolkit,Art & Crafts,73,364.27000000000004,73.0,1.0,1.0
2022-01-24,31,31,Splash Balls,Sports & Outdoors,37,332.63,37.0,1.0,1.0
2022-01-24,33,33,Teddy Bear,Toys,13,168.87,26.0,2.0,2.0
2022-01-25,1,1,Action Figure,Toys,151,2414.4900000000002,906.0,6.0,6.0
2022-01-25,2,2,Animal Figures,Toys,31,402.69,93.0,3.0,3.0
2022-01-25,6,6,Colorbuds,Electronics,145,2173.55,1160.0,8.0,8.0
2022-01-25,7,7,Dart Gun,Sports & Outdoors,14,223.86,56.0,4.0,4.0
2022-01-25,8,8,Deck Of Cards,Games,117,817.83,351.0,3.0,3.0
2022-01-25,9,9,Dino Egg,Toys,74,813.26,74.0,1.0,1.0
2022-01-25,10,10,Dinosaur Figures,Toys,37,554.63,148.0,4.0,4.0
2022-01-25,14,14,Glass Marbles,Games,33,362.67,165.0,5.0,5.0
2022-01-25,17,17,Kids Makeup Kit,Art & Crafts,74,1479.26,444.0,6.0,6.0
2022-01-25,18,18,Lego Bricks,Toys,40,1599.6000000000001,200.0,5.0,5.0
2022-01-25,21,21,Mini Ping Pong Set,Sports & Outdoors,16,159.84,48.0,3.0,3.0
2022-01-25,24,24,Nerf Gun,Sports & Outdoors,3,59.97,15.0,5.0,5.0
2022-01-25,25,25,Playdoh Can,Art & Crafts,62,185.38000000000002,62.0,1.0,1.0
2022-01-25,27,27,Playdoh Toolkit,Art & Crafts,19,94.81,19.0,1.0,1.0
2022-01-25,30,30,Rubik's Cube,Games,29,579.7099999999999,58.0,2.0,2.0
2022-01-25,31,31,Splash Balls,Sports & Outdoors,36,323.64,36.0,1.0,1.0
2022-01-25,33,33,Teddy Bear,Toys,23,298.77,46.0,2.0,2.0
2022-01-25,34,34,Toy Robot,Electronics,49,1273.51,245.0,5.0,5.0
2022-01-26,1,1,Action Figure,Toys,64,1023.36,384.0,6.0,6.0
2022-01-26,2,2,Animal Figures,Toys,53,688.47,159.0,3.0,3.0
2022-01-26,5,5,Classic Dominoes,Games,10,99.9,20.0,2.0,2.0
2022-01-26,6,6,Colorbuds,Electronics,240,3597.6,1920.0,8.0,8.0
2022-01-26,7,7,Dart Gun,Sports & Outdoors,74,1183.26,296.0,4.0,4.0
2022-01-26,8,8,Deck Of Cards,Games,59,412.41,177.0,3.0,3.0
2022-01-26,9,9,Dino Egg,Toys,127,1395.73,127.0,1.0,1.0
2022-01-26,14,14,Glass Marbles,Games,53,582.47,265.0,5.0,5.0
2022-01-26,17,17,Kids Makeup Kit,Art & Crafts,23,459.77,138.0,6.0,6.0
2022-01-26,18,18,Lego Bricks,Toys,36,1439.64,180.0,5.0,5.0
2022-01-26,21,21,Mini Ping Pong Set,Sports & Outdoors,16,159.84,48.0,3.0,3.0
2022-01-26,25,25,Playdoh Can,Art & Crafts,21,62.790000000000006,21.0,1.0,1.0
2022-01-26,27,27,Playdoh Toolkit,Art & Crafts,44,219.56,44.0,1.0,1.0
2022-01-26,30,30,Rubik's Cube,Games,25,499.74999999999994,50.0,2.0,2.0
2022-01-26,31,31,Splash Balls,Sports & Outdoors,29,260.71,29.0,1.0,1.0
2022-01-26,33,33,Teddy Bear,Toys,3,38.97,6.0,2.0,2.0
2022-01-27,1,1,Action Figure,Toys,115,1838.8500000000001,690.0,6.0,6.0
2022-01-27,2,2,Animal Figures,Toys,36,467.64,108.0,3.0,3.0
2022-01-27,4,4,Chutes & Ladders,Games,7,90.93,21.0,3.0,3.0
2022-01-27,6,6,Colorbuds,Electronics,214,3207.86,1712.0,8.0,8.0
2022-01-27,7,7,Dart Gun,Sports & Outdoors,57,911.4300000000001,228.0,4.0,4.0
2022-01-27,8,8,Deck Of Cards,Games,45,314.55,135.0,3.0,3.0
2022-01-27,9,9,Dino Egg,Toys,78,857.22,78.0,1.0,1.0
2022-01-27,10,10,Dinosaur Figures,Toys,7,104.93,28.0,4.0,4.0
2022-01-27,14,14,Glass Marbles,Games,67,736.33,335.0,5.0,5.0
2022-01-27,17,17,Kids Makeup Kit,Art & Crafts,15,299.84999999999997,90.0,6.0,6.0
2022-01-27,18,18,Lego Bricks,Toys,97,3879.03,485.0,5.0,5.0
2022-01-27,20,20,Mini Basketball Hoop,Sports & Outdoors,31,774.6899999999999,496.0,16.0,16.0
2022-01-27,21,21,Mini Ping Pong Set,Sports & Outdoors,14,139.86,42.0,3.0,3.0
2022-01-27,24,24,Nerf Gun,Sports & Outdoors,47,939.53,235.0,5.0,5.0
2022-01-27,25,25,Playdoh Can,Art & Crafts,20,59.800000000000004,20.0,1.0,1.0
2022-01-27,27,27,Playdoh Toolkit,Art & Crafts,24,119.76,24.0,1.0,1.0
2022-01-27,30,30,Rubik's Cube,Games,148,2958.52,296.0,2.0,2.0
2022-01-27,31,31,Splash Balls,Sports & Outdoors,28,251.72,28.0,1.0,1.0
2022-01-27,34,34,Toy Robot,Electronics,35,909.65,175.0,5.0,5.0
2022-01-28,1,1,Action Figure,Toys,193,3086.07,1158.0,6.0,6.0
2022-01-28,2,2,Animal Figures,Toys,50,649.5,150.0,3.0,3.0
2022-01-28,4,4,Chutes & Ladders,Games,4,51.96,12.0,3.0,3.0
2022-01-28,5,5,Classic Dominoes,Games,24,239.76,48.0,2.0,2.0
2022-01-28,6,6,Colorbuds,Electronics,437,6550.63,3496.0,8.0,8.0
2022-01-28,7,7,Dart Gun,Sports & Outdoors,103,1646.97,412.0,4.0,4.0
2022-01-28,8,8,Deck Of Cards,Games,253,1768.47,759.0,3.0,3.0
2022-01-28,9,9,Dino Egg,Toys,130,1428.7,130.0,1.0,1.0
2022-01-28,10,10,Dinosaur Figures,Toys,17,254.83,68.0,4.0,4.0
2022-01-28,14,14,Glass Marbles,Games,108,1186.92,540.0,5.0,5.0
2022-01-28,17,17,Kids Makeup Kit,Art & Crafts,85,1699.1499999999999,510.0,6.0,6.0
2022-01-28,18,18,Lego Bricks,Toys,85,3399.15,425.0,5.0,5.0
2022-01-28,21,21,Mini Ping Pong Set,Sports & Outdoors,107,1068.93,321.0,3.0,3.0
2022-01-28,24,24,Nerf Gun,Sports & Outdoors,5,99.94999999999999,25.0,5.0,5.0
2022-01-28,25,25,Playdoh Can,Art & Crafts,120,358.8,120.0,1.0,1.0
2022-01-28,27,27,Playdoh Toolkit,Art & Crafts,67,334.33000000000004,67.0,1.0,1.0
2022-01-28,30,30,Rubik's Cube,Games,37,739.63,74.0,2.0,2.0
2022-01-28,31,31,Splash Balls,Sports & Outdoors,38,341.62,38.0,1.0,1.0
2022-01-28,33,33,Teddy Bear,Toys,16,207.84,32.0,2.0,2.0
2022-01-28,34,34,Toy Robot,Electronics,33,857.67,165.0,5.0,5.0
2022-01-29,1,1,Action Figure,Toys,146,2334.54,876.0,6.0,6.0
2022-01-29,2,2,Animal Figures,Toys,61,792.39,183.0,3.0,3.0
2022-01-29,4,4,Chutes & Ladders,Games,8,103.92,24.0,3.0,3.0
2022-01-29,5,5,Classic Dominoes,Games,16,159.84,32.0,2.0,2.0
2022-01-29,6,6,Colorbuds,Electronics,121,1813.79,968.0,8.0,8.0
2022-01-29,7,7,Dart Gun,Sports & Outdoors,30,479.7,120.0,4.0,4.0
2022-01-29,8,8,Deck Of Cards,Games,439,3068.61,1317.0,3.0,3.0
2022-01-29,9,9,Dino Egg,Toys,192,2110.08,192.0,1.0,1.0
2022-01-29,10,10,Dinosaur Figures,Toys,48,719.52,192.0,4.0,4.0
2022-01-29,14,14,Glass Marbles,Games,124,1362.76,620.0,5.0,5.0
2022-01-29,17,17,Kids Makeup Kit,Art & Crafts,44,879.56,264.0,6.0,6.0
2022-01-29,18,18,Lego Bricks,Toys,52,2079.48,260.0,5.0,5.0
2022-01-29,20,20,Mini Basketball Hoop,Sports & Outdoors,5,124.94999999999999,80.0,16.0,16.0
2022-01-29,21,21,Mini Ping Pong Set,Sports & Outdoors,120,1198.8,360.0,3.0,3.0
2022-01-29,22,22,Monopoly,Games,21,419.78999999999996,126.0,6.0,6.0
2022-01-29,24,24,Nerf Gun,Sports & Outdoors,126,2518.74,630.0,5.0,5.0
2022-01-29,25,25,Playdoh Can,Art & Crafts,160,478.40000000000003,160.0,1.0,1.0
2022-01-29,27,27,Playdoh Toolkit,Art & Crafts,57,284.43,57.0,1.0,1.0
2022-01-29,30,30,Rubik's Cube,Games,79,1579.2099999999998,158.0,2.0,2.0
2022-01-29,31,31,Splash Balls,Sports & Outdoors,99,890.01,99.0,1.0,1.0
2022-01-30,1,1,Action Figure,Toys,116,1854.84,696.0,6.0,6.0
2022-01-30,2,2,Animal Figures,Toys,30,389.7,90.0,3.0,3.0
2022-01-30,6,6,Colorbuds,Electronics,330,4946.7,2640.0,8.0,8.0
2022-01-30,7,7,Dart Gun,Sports & Outdoors,14,223.86,56.0,4.0,4.0
2022-01-30,8,8,Deck Of Cards,Games,108,754.9200000000001,324.0,3.0,3.0
2022-01-30,9,9,Dino Egg,Toys,113,1241.8700000000001,113.0,1.0,1.0
2022-01-30,10,10,Dinosaur Figures,Toys,39,584.61,156.0,4.0,4.0
2022-01-30,14,14,Glass Marbles,Games,67,736.33,335.0,5.0,5.0
2022-01-30,17,17,Kids Makeup Kit,Art & Crafts,27,539.7299999999999,162.0,6.0,6.0
2022-01-30,18,18,Lego Bricks,Toys,83,3319.17,415.0,5.0,5.0
2022-01-30,22,22,Monopoly,Games,8,159.92,48.0,6.0,6.0
2022-01-30,24,24,Nerf Gun,Sports & Outdoors,20,399.79999999999995,100.0,5.0,5.0
2022-01-30,25,25,Playdoh Can,Art & Crafts,72,215.28000000000003,72.0,1.0,1.0
2022-01-30,27,27,Playdoh Toolkit,Art & Crafts,63,314.37,63.0,1.0,1.0
2022-01-30,30,30,Rubik's Cube,Games,87,1739.1299999999999,174.0,2.0,2.0
2022-01-30,31,31,Splash Balls,Sports & Outdoors,36,323.64,36.0,1.0,1.0
2022-01-30,33,33,Teddy Bear,Toys,12,155.88,24.0,2.0,2.0
2022-01-30,34,34,Toy Robot,Electronics,5,129.95,25.0,5.0,5.0
2022-01-31,1,1,Action Figure,Toys,81,1295.19,486.0,6.0,6.0
2022-01-31,2,2,Animal Figures,Toys,12,155.88,36.0,3.0,3.0
2022-01-31,6,6,Colorbuds,Electronics,178,2668.2200000000003,1424.0,8.0,8.0
2022-01-31,7,7,Dart Gun,Sports & Outdoors,51,815.49,204.0,4.0,4.0
2022-01-31,8,8,Deck Of Cards,Games,39,272.61,117.0,3.0,3.0
2022-01-31,9,9,Dino Egg,Toys,49,538.51,49.0,1.0,1.0
2022-01-31,10,10,Dinosaur Figures,Toys,18,269.82,72.0,4.0,4.0
2022-01-31,14,14,Glass Marbles,Games,245,2692.55,1225.0,5.0,5.0
2022-01-31,17,17,Kids Makeup Kit,Art & Crafts,51,1019.4899999999999,306.0,6.0,6.0
2022-01-31,18,18,Lego Bricks,Toys,45,1799.55,225.0,5.0,5.0
2022-01-31,20,20,Mini Basketball Hoop,Sports & Outdoors,7,174.92999999999998,112.0,16.0,16.0
2022-01-31,21,21,Mini Ping Pong Set,Sports & Outdoors,4,39.96,12.0,3.0,3.0
2022-01-31,24,24,Nerf Gun,Sports & Outdoors,35,699.65,175.0,5.0,5.0
2022-01-31,25,25,Playdoh Can,Art & Crafts,59,176.41000000000003,59.0,1.0,1.0
2022-01-31,27,27,Playdoh Toolkit,Art & Crafts,17,84.83,17.0,1.0,1.0
2022-01-31,30,30,Rubik's Cube,Games,45,899.55,90.0,2.0,2.0
2022-01-31,31,31,Splash Balls,Sports & Outdoors,38,341.62,38.0,1.0,1.0
2022-02-01,1,1,Action Figure,Toys,103,1646.97,618.0,6.0,6.0
2022-02-01,2,2,Animal Figures,Toys,14,181.86,42.0,3.0,3.0
2022-02-01,3,3,Barrel O' Slime,Art & Crafts,6,23.94,12.0,2.0,2.0
2022-02-01,5,5,Classic Dominoes,Games,8,79.92,16.0,2.0,2.0
2022-02-01,6,6,Colorbuds,Electronics,247,3702.53,1976.0,8.0,8.0
2022-02-01,7,7,Dart Gun,Sports & Outdoors,30,479.7,120.0,4.0,4.0
2022-02-01,8,8,Deck Of Cards,Games,92,643.08,276.0,3.0,3.0
2022-02-01,9,9,Dino Egg,Toys,71,780.29,71.0,1.0,1.0
2022-02-01,10,10,Dinosaur Figures,Toys,28,419.72,112.0,4.0,4.0
2022-02-01,14,14,Glass Marbles,Games,16,175.84,80.0,5.0,5.0
2022-02-01,17,17,Kids Makeup Kit,Art & Crafts,5,99.94999999999999,30.0,6.0,6.0
2022-02-01,18,18,Lego Bricks,Toys,69,2759.31,345.0,5.0,5.0
2022-02-01,21,21,Mini Ping Pong Set,Sports & Outdoors,48,479.52,144.0,3.0,3.0
2022-02-01,22,22,Monopoly,Games,12,239.88,72.0,6.0,6.0
2022-02-01,24,24,Nerf Gun,Sports & Outdoors,8,159.92,40.0,5.0,5.0
2022-02-01,25,25,Playdoh Can,Art & Crafts,66,197.34,66.0,1.0,1.0
2022-02-01,27,27,Playdoh Toolkit,Art & Crafts,35,174.65,35.0,1.0,1.0
2022-02-01,30,30,Rubik's Cube,Games,34,679.66,68.0,2.0,2.0
2022-02-01,31,31,Splash Balls,Sports & Outdoors,91,818.09,91.0,1.0,1.0
2022-02-01,33,33,Teddy Bear,Toys,15,194.85,30.0,2.0,2.0
2022-02-01,34,34,Toy Robot,Electronics,14,363.85999999999996,70.0,5.0,5.0
2022-02-02,1,1,Action Figure,Toys,209,3341.91,1254.0,6.0,6.0
2022-02-02,2,2,Animal Figures,Toys,75,974.25,225.0,3.0,3.0
2022-02-02,6,6,Colorbuds,Electronics,275,4122.25,2200.0,8.0,8.0
2022-02-02,7,7,Dart Gun,Sports & Outdoors,28,447.72,112.0,4.0,4.0
2022-02-02,8,8,Deck Of Cards,Games,39,272.61,117.0,3.0,3.0
2022-02-02,9,9,Dino Egg,Toys,99,1088.01,99.0,1.0,1.0
2022-02-02,10,10,Dinosaur Figures,Toys,30,449.7,120.0,4.0,4.0
2022-02-02,14,14,Glass Marbles,Games,97,1066.03,485.0,5.0,5.0
2022-02-02,17,17,Kids Makeup Kit,Art & Crafts,12,239.88,72.0,6.0,6.0
2022-02-02,18,18,Lego Bricks,Toys,67,2679.33,335.0,5.0,5.0
2022-02-02,21,21,Mini Ping Pong Set,Sports & Outdoors,4,39.96,12.0,3.0,3.0
2022-02-02,24,24,Nerf Gun,Sports & Outdoors,28,559.7199999999999,140.0,5.0,5.0
2022-02-02,25,25,Playdoh Can,Art & Crafts,69,206.31,69.0,1.0,1.0
2022-02-02,27,27,Playdoh Toolkit,Art & Crafts,46,229.54000000000002,46.0,1.0,1.0
2022-02-02,30,30,Rubik's Cube,Games,69,1379.31,138.0,2.0,2.0
2022-02-02,31,31,Splash Balls,Sports & Outdoors,90,809.1,90.0,1.0,1.0
